pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,dropoff_datetime
-73.995682,40.691849,-73.845772,40.754585,2013-05-11 13:19:27
-73.975853,40.765472,-73.844406,40.757454,2013-05-11 13:38:19
-73.985695,40.763096,-73.848877,40.757423,2013-06-28 18:56:44
-73.975891,40.757946,-73.848656,40.757523,2013-06-28 19:36:30
-74.007751,40.711483,-73.844429,40.757523,2013-06-29 12:44:09
-73.957802,40.717724,-73.848557,40.758232,2013-06-29 12:51:05
-73.981339,40.768948,-73.84449,40.757675,2013-06-29 12:45:07
-74.009842,40.702,-73.843575,40.755829,2013-06-29 13:13:44
-73.992256,40.749035,-73.84536,40.754883,2013-06-29 13:37:46
-73.955353,40.768723,-73.844864,40.758396,2013-06-29 13:11:21
-73.983803,40.721382,-73.844467,40.75729,2013-06-30 13:21:01
-73.955605,40.768059,-73.844162,40.756985,2013-06-30 12:45:22
-74.012779,40.702019,-73.848778,40.758045,2013-06-30 12:57:15
-73.917923,40.770355,-73.848778,40.758091,2013-06-30 13:11:34
-73.979172,40.755283,-73.850563,40.753422,2013-09-15 12:47:20
-73.979332,40.761848,-73.848572,40.757587,2013-09-15 13:31:09
-73.790237,40.643589,-73.852562,40.752396,2013-09-13 19:37:14
-73.873024,40.774021,-73.84227,40.762169,2013-09-15 13:13:43
-73.977409,40.787029,-73.844704,40.758022,2013-09-11 18:41:37
-74.009621,40.710163,-73.843895,40.756565,2013-09-17 19:33:48
-73.933105,40.752522,-73.845322,40.759296,2013-09-17 19:05:07
-73.978302,40.762691,-73.844513,40.75774,2013-09-17 19:25:55
-74.010017,40.720535,-73.844688,40.758034,2013-09-18 19:01:44
-73.977554,40.750916,-73.843651,40.756317,2013-09-17 19:17:32
-73.989296,40.758953,-73.848755,40.757607,2013-09-19 12:52:14
-73.939346,40.752346,-73.845688,40.759876,2013-09-17 19:17:12
-73.978363,40.760746,-73.850594,40.753265,2013-09-19 12:48:04
-73.989655,40.752495,-73.848763,40.758045,2013-09-19 13:02:10
-73.973862,40.750309,-73.844482,40.757645,2013-09-17 19:15:44
-73.891701,40.746555,-73.844574,40.758049,2013-09-17 19:24:38
-73.885353,40.773132,-73.844185,40.757034,2013-09-18 18:41:14
-73.977074,40.779354,-73.845428,40.759567,2013-09-18 19:13:25
-74.00351,40.726818,-73.844475,40.757633,2013-09-19 13:03:46
-74.009308,40.713478,-73.844627,40.757889,2013-09-18 18:53:19
-73.939293,40.752518,-73.836594,40.757893,2013-09-17 19:33:58
-73.982346,40.69194,-73.848709,40.757557,2013-05-07 18:53:39
-73.981987,40.777645,-73.848534,40.758205,2013-05-07 18:43:05
-73.988441,40.723804,-73.849174,40.757729,2013-05-07 18:57:39
-73.976837,40.754143,-73.844696,40.75811,2013-05-07 19:19:08
-73.929146,40.75211,-73.848892,40.757999,2013-05-07 19:15:59
-73.962662,40.76545,-73.845291,40.759239,2013-05-07 18:45:09
-73.967293,40.788403,-73.84449,40.757633,2013-05-07 19:12:37
-74.006195,40.751209,-73.845245,40.759163,2013-08-24 15:49:00
-73.976265,40.776012,-73.844872,40.758484,2013-08-24 16:00:00
-73.97216,40.750809,-73.84404,40.756893,2013-08-24 16:00:00
-73.982307,40.763428,-73.847214,40.759205,2013-08-24 16:06:00
-73.958038,40.779083,-73.846214,40.760021,2013-08-24 16:05:00
-73.963493,40.757027,-73.844925,40.758518,2013-08-24 16:07:00
-73.975975,40.758911,-73.843948,40.75666,2013-08-24 16:08:00
-73.989311,40.757675,-73.847725,40.758923,2013-08-24 15:58:00
-73.965881,40.688473,-73.850731,40.756351,2013-08-24 16:07:00
-73.984917,40.728065,-73.844925,40.758457,2013-08-24 16:04:00
-73.96096,40.761227,-73.845627,40.759815,2013-08-24 16:12:00
-73.98085,40.760197,-73.845032,40.75877,2013-08-24 16:25:00
-74.005463,40.653221,-73.83786,40.762058,2013-08-24 16:12:00
-73.919785,40.743217,-73.844917,40.758549,2013-08-24 16:09:00
-73.978943,40.760811,-73.844749,40.758194,2013-08-24 16:31:00
-74.001602,40.727753,-73.844887,40.758518,2013-08-24 16:28:00
-73.95295,40.772213,-73.844788,40.75827,2013-08-24 15:43:00
-73.993484,40.725555,-73.844727,40.758156,2013-08-24 15:38:00
-73.84391,40.756641,-73.848816,40.758053,2013-08-24 15:48:00
-73.806122,40.665798,-73.851074,40.756271,2013-08-24 16:04:00
-73.921677,40.76387,-73.846031,40.760185,2013-08-24 15:57:00
-73.972992,40.793156,-73.847923,40.753929,2013-08-25 13:03:00
-73.978462,40.748276,-73.845055,40.758732,2013-08-25 13:12:00
-73.865242,40.770592,-73.845726,40.759789,2013-08-25 13:21:00
-73.988739,40.768879,-73.84494,40.754898,2013-08-25 13:02:00
-73.966446,40.792385,-73.848869,40.757526,2013-08-25 13:24:00
-73.974968,40.752441,-73.844719,40.75819,2013-08-25 12:42:00
-74.016953,40.709339,-73.844978,40.758694,2013-08-25 12:46:00
-73.982452,40.745872,-73.845093,40.75882,2013-08-25 12:52:00
-74.002075,40.729939,-73.843758,40.75526,2013-08-25 12:54:00
-73.989166,40.7579,-73.848572,40.758114,2013-08-25 12:56:00
-74.000381,40.717121,-73.845268,40.759113,2013-08-25 12:49:00
-74.010834,40.711292,-73.846085,40.754467,2013-08-25 12:55:00
-73.954407,40.789642,-73.844734,40.75819,2013-08-25 13:05:00
-73.98214,40.769234,-73.84465,40.758087,2013-08-25 13:19:00
-73.966766,40.753246,-73.845802,40.759869,2013-06-30 13:28:00
-73.93689,40.748657,-73.848694,40.757431,2013-09-17 19:16:00
-74.014931,40.713993,-73.843697,40.756195,2013-09-19 13:30:00
-73.992798,40.768246,-73.848816,40.757996,2013-09-19 13:12:00
-74.017181,40.705376,-73.844505,40.757732,2013-09-17 19:28:00
-73.973244,40.750717,-73.845116,40.758904,2013-09-17 18:56:00
-73.977264,40.75209,-73.846664,40.754295,2013-09-17 19:01:00
-73.986664,40.722321,-73.844467,40.757671,2013-09-18 19:23:00
-74.013611,40.702328,-73.844704,40.758152,2013-09-18 18:41:00
-73.984886,40.753941,-73.844147,40.757008,2013-09-19 13:30:00
-73.978851,40.761387,-73.844307,40.757435,2013-09-19 13:11:00
-73.978485,40.761749,-73.845154,40.758961,2013-09-18 19:03:00
-73.920593,40.743595,-73.84494,40.75861,2013-09-26 19:29:00
-73.870796,40.773731,-73.844666,40.757996,2013-09-26 19:17:00
-73.985641,40.739887,-73.842819,40.75555,2013-09-26 19:21:00
-73.970924,40.761414,-73.84536,40.759323,2013-09-26 19:02:00
-74.009682,40.722183,-73.844765,40.758198,2013-09-26 19:39:00
-73.963737,40.76598,-73.844856,40.75597,2013-07-19 19:03:00
-73.988724,40.736938,-73.844429,40.757622,2013-07-19 19:25:00
-73.786934,40.644505,-73.852386,40.753555,2013-07-19 19:05:00
-73.782478,40.644691,-73.851852,40.752346,2013-07-19 18:48:00
-73.985649,40.718105,-73.848854,40.758018,2013-07-19 19:23:00
-73.956917,40.687256,-73.845695,40.759815,2013-07-19 19:08:00
-73.985466,40.735531,-73.845131,40.75893,2013-07-19 19:09:00
-73.980942,40.750462,-73.846008,40.754463,2013-07-19 19:11:00
-73.98349,40.738628,-73.844749,40.758125,2013-07-19 19:18:00
-73.925018,40.768696,-73.845856,40.759857,2013-07-19 19:36:00
-73.955971,40.745441,-73.848633,40.758125,2013-07-19 19:17:00
-73.978851,40.719872,-73.844742,40.758186,2013-07-19 19:18:00
-73.791412,40.645691,-73.852104,40.753292,2013-07-19 19:22:00
-73.988251,40.759209,-73.849319,40.753605,2013-07-20 13:03:00
-73.996567,40.737553,-73.844444,40.754986,2013-07-20 13:06:00
-73.829323,40.757904,-73.844963,40.754902,2013-07-20 13:19:00
-73.952538,40.776772,-73.843941,40.756618,2013-07-20 12:48:00
-73.949562,40.776974,-73.848854,40.757561,2013-07-20 12:51:00
-73.988701,40.731075,-73.848358,40.758266,2013-07-20 13:11:00
-73.98069,40.765793,-73.848778,40.757652,2013-07-20 13:14:00
-74.009567,40.73819,-73.844864,40.758442,2013-07-20 13:14:00
-73.871597,40.774883,-73.844612,40.75798,2013-07-20 12:50:00
-73.973,40.752762,-73.844681,40.758083,2013-07-20 13:20:00
-73.974747,40.777988,-73.844398,40.757507,2013-07-20 12:54:00
-73.963234,40.766243,-73.844795,40.756027,2013-07-20 13:34:00
-73.975304,40.749893,-73.848793,40.757553,2013-07-20 13:32:00
-73.97538,40.749348,-73.846069,40.759861,2013-07-20 13:35:00
-73.977226,40.755779,-73.846367,40.759495,2013-07-20 12:43:00
-73.872963,40.774181,-73.845978,40.759911,2013-07-20 12:49:00
-73.982887,40.763748,-73.844582,40.757915,2013-07-20 13:24:00
-73.951248,40.724625,-73.845749,40.75993,2013-07-20 13:21:00
-73.955315,40.767616,-73.845192,40.759167,2013-07-20 13:28:00
-73.989777,40.771446,-73.848839,40.758041,2013-07-20 12:58:00
-73.963165,40.758373,-73.844589,40.757908,2013-07-20 13:11:00
-73.955635,40.767712,-73.848755,40.757568,2013-07-20 13:33:00
-73.951637,40.725311,-73.8451,40.758846,2013-07-20 13:37:00
-73.790726,40.645283,-73.852196,40.753288,2013-07-20 13:36:00
-73.802338,40.664944,-73.853271,40.758827,2013-07-20 13:39:00
-73.946266,40.7771,-73.845932,40.759907,2013-07-20 13:38:00
-73.979546,40.749363,-73.844612,40.757915,2013-06-28 19:00:00
-73.973785,40.789616,-73.845062,40.757542,2013-06-30 13:17:00
-73.995316,40.721416,-73.845047,40.758728,2013-06-29 13:36:00
-74.007881,40.706928,-73.844528,40.757694,2013-06-28 19:23:00
-73.966537,40.767899,-73.843903,40.756683,2013-06-28 19:14:00
-73.943443,40.836136,-73.844345,40.757313,2013-06-29 12:46:00
-73.880104,40.770157,-73.851807,40.752808,2013-06-29 12:52:00
-73.979858,40.736687,-73.849098,40.757767,2013-06-29 12:49:00
-73.94902,40.781696,-73.845413,40.759502,2013-06-30 12:59:00
-73.999947,40.733021,-73.845032,40.758656,2013-06-29 13:31:00
-73.995583,40.687717,-73.844727,40.758018,2013-06-30 13:10:00
-73.981712,40.778374,-73.848969,40.757687,2013-06-29 13:15:00
-73.948898,40.781635,-73.844215,40.756931,2013-06-30 12:49:00
-73.862862,40.769402,-73.845528,40.760757,2013-06-28 19:17:00
-73.843132,40.720978,-73.84877,40.757488,2013-06-29 12:51:00
-73.986061,40.759163,-73.844658,40.757999,2013-05-27 18:53:44
-73.953522,40.775364,-73.848854,40.757423,2013-05-27 18:50:36
-73.972961,40.755516,-73.844688,40.758163,2013-05-27 18:52:41
-73.982269,40.757725,-73.848747,40.757549,2013-05-27 18:45:20
-73.989708,40.758598,-73.844856,40.758339,2013-05-27 19:01:13
-73.986961,40.759426,-73.84584,40.754498,2013-05-27 19:38:10
-73.989777,40.729774,-73.843918,40.757038,2013-05-27 18:52:47
-73.946373,40.772919,-73.845184,40.758801,2013-05-27 18:44:55
-73.995804,40.764423,-73.844635,40.757938,2013-05-27 19:22:04
-73.980751,40.763309,-73.84713,40.754101,2013-05-27 19:12:15
-73.989449,40.741737,-73.844696,40.758121,2013-05-27 18:54:02
-73.976173,40.744038,-73.844925,40.758644,2013-05-28 19:08:40
-73.86322,40.768921,-73.845108,40.758705,2013-05-28 18:42:23
-73.963013,40.758118,-73.845093,40.758816,2013-04-23 18:56:00
-73.977699,40.761078,-73.846375,40.754456,2013-04-24 19:04:00
-73.955406,40.768677,-73.844826,40.758308,2013-04-24 19:11:00
-73.951401,40.777706,-73.845253,40.759171,2013-04-24 18:44:00
-73.973289,40.763885,-73.851608,40.754333,2013-04-24 19:21:00
-74.014938,40.709602,-73.850967,40.752392,2013-04-24 19:22:00
-73.967972,40.762329,-73.846504,40.75428,2013-04-24 19:18:00
-73.983444,40.738411,-73.845863,40.754475,2013-04-24 18:51:00
-73.983833,40.761646,-73.848045,40.75864,2013-04-24 18:44:00
-73.987137,40.768551,-73.845825,40.75473,2013-04-24 18:44:00
-73.975098,40.758427,-73.846313,40.754417,2013-04-24 19:28:00
-73.988457,40.769077,-73.848755,40.757626,2013-04-24 19:29:00
-73.953575,40.775509,-73.84539,40.759411,2013-04-24 19:39:00
-73.885529,40.773098,-73.848259,40.758476,2013-04-24 18:52:00
-73.956268,40.771748,-73.848763,40.758057,2013-04-24 19:30:00
-73.955299,40.771793,-73.844055,40.756927,2013-04-25 12:50:00
-73.87455,40.77409,-73.849014,40.757801,2013-04-25 13:15:00
-73.917847,40.770531,-73.845268,40.759159,2013-04-25 13:17:00
-73.971962,40.781898,-73.845413,40.759586,2013-04-25 13:32:00
-73.950089,40.771721,-73.848915,40.757656,2013-04-25 13:29:00
-73.844269,40.72105,-73.844658,40.757927,2013-04-25 13:33:00
-73.918396,40.76984,-73.845711,40.760494,2013-07-03 19:19:36
-73.96402,40.792667,-73.845261,40.759209,2013-07-03 19:20:20
-73.783569,40.648613,-73.8424,40.752411,2013-07-03 19:06:08
-73.982613,40.771511,-73.848114,40.753803,2013-07-03 19:25:45
-73.998062,40.741005,-73.848732,40.757668,2013-07-04 12:50:10
-73.903854,40.77124,-73.844879,40.758411,2013-07-03 19:25:14
-73.990891,40.734421,-73.842331,40.755745,2013-07-04 13:23:35
-73.97271,40.744968,-73.848694,40.757504,2013-07-04 13:28:32
-73.963295,40.775196,-73.844048,40.756241,2013-06-28 19:11:00
-73.986389,40.759651,-73.846413,40.759792,2013-06-30 12:47:00
-73.948708,40.777756,-73.844772,40.758205,2013-06-29 13:16:00
-73.862854,40.76873,-73.845688,40.759823,2013-06-30 12:57:00
-73.956009,40.763779,-73.844543,40.757843,2013-06-29 13:13:00
-73.954407,40.744198,-73.845673,40.75975,2013-06-28 19:04:00
-73.972054,40.749821,-73.844879,40.758427,2013-06-28 19:13:00
-73.992416,40.694237,-73.846634,40.759338,2013-06-30 12:54:00
-73.92131,40.772877,-73.844955,40.758541,2013-04-23 18:50:00
-73.787003,40.644051,-73.838707,40.757401,2013-04-23 19:09:00
-73.984718,40.768677,-73.848755,40.757465,2013-04-23 19:15:00
-73.961021,40.812214,-73.848755,40.757587,2013-04-23 19:09:00
-73.888092,40.767868,-73.843765,40.756378,2013-04-23 18:53:00
-73.959267,40.771603,-73.850441,40.756748,2013-04-23 19:03:00
-73.981453,40.747364,-73.845123,40.754868,2013-08-28 18:51:44
-73.959419,40.781242,-73.844902,40.754894,2013-08-28 18:49:26
-73.972664,40.752811,-73.844498,40.757648,2013-08-27 18:51:53
-73.972336,40.747158,-73.846245,40.754387,2013-08-28 19:23:13
-73.988464,40.757725,-73.845573,40.754662,2013-08-29 12:52:36
-74.016457,40.709866,-73.845879,40.754734,2013-08-29 13:23:25
-73.951302,40.774147,-73.845558,40.754669,2013-08-27 18:54:51
-74.012604,40.706692,-73.846115,40.754532,2013-08-29 13:05:45
-73.989838,40.700886,-73.846352,40.754383,2013-08-29 12:42:32
-74.007767,40.741116,-73.844925,40.758514,2013-08-26 19:38:12
-73.957939,40.761337,-73.84668,40.754333,2013-08-29 13:32:22
-73.971504,40.762051,-73.851486,40.753487,2013-08-29 13:01:27
-73.874596,40.774128,-73.84584,40.754463,2013-08-29 13:37:29
-73.983665,40.755074,-73.846352,40.75428,2013-08-26 19:29:17
-73.863052,40.769501,-73.844894,40.75843,2013-08-27 18:56:32
-73.905815,40.76796,-73.846954,40.754177,2013-08-28 19:33:05
-74.001144,40.761684,-73.849075,40.757389,2013-08-29 13:14:30
-73.995766,40.759212,-73.844673,40.757957,2013-08-27 18:56:44
-74.009743,40.714607,-73.846153,40.754318,2013-08-26 18:43:00
-73.86338,40.769253,-73.844658,40.757977,2013-08-28 18:44:00
-73.978653,40.76202,-73.844505,40.757656,2013-08-03 13:26:02
-73.964203,40.76582,-73.84491,40.75602,2013-08-03 13:38:29
-73.996773,40.759109,-73.848717,40.757591,2013-08-04 12:55:23
-73.967278,40.762573,-73.846764,40.759411,2013-08-04 12:53:42
-73.978386,40.748226,-73.843918,40.756889,2013-08-04 12:54:55
-73.946228,40.780403,-73.84919,40.753414,2013-08-04 12:55:04
-73.982338,40.762764,-73.844681,40.758121,2013-08-04 13:14:05
-73.870857,40.773815,-73.84906,40.757309,2013-08-04 12:59:06
-73.985176,40.762711,-73.843513,40.755814,2013-08-04 13:10:28
-73.957054,40.766113,-73.844788,40.75824,2013-08-04 12:43:42
-73.885307,40.773102,-73.844765,40.758263,2013-08-04 12:57:28
-73.984924,40.753632,-73.845131,40.759022,2013-09-29 13:00:00
-73.987762,40.672485,-73.844749,40.758301,2013-05-20 19:16:55
-73.84536,40.758846,-73.845291,40.758736,2013-05-20 19:20:35
-73.982826,40.761345,-73.850876,40.75317,2013-05-20 18:59:56
-73.862656,40.770142,-73.845024,40.758659,2013-04-25 13:39:27
-73.788849,40.642094,-73.843239,40.755192,2013-04-25 12:42:00
-73.982925,40.756756,-73.844818,40.758301,2013-04-21 13:06:46
-73.957092,40.766251,-73.844833,40.758297,2013-04-21 13:06:43
-74.014046,40.703045,-73.848747,40.757645,2013-04-25 13:09:56
-73.94133,40.798935,-73.84877,40.757618,2013-04-26 18:55:41
-73.982185,40.756546,-73.844925,40.758511,2013-04-26 19:19:25
-73.951012,40.782848,-73.84903,40.757969,2013-04-21 12:51:01
-73.953041,40.783134,-73.845497,40.754711,2013-04-27 12:53:46
-73.990105,40.740788,-73.849449,40.757477,2013-04-27 13:34:00
-73.945633,40.778629,-73.844894,40.758556,2013-04-27 13:15:00
-73.948975,40.785877,-73.849388,40.757599,2013-04-27 13:33:31
-73.949333,40.777199,-73.846237,40.759846,2013-04-21 12:53:00
-73.994446,40.719662,-73.84623,40.754528,2013-05-07 18:47:51
-73.939301,40.757378,-73.844963,40.758591,2013-05-07 19:11:36
-73.975395,40.751484,-73.849487,40.752701,2013-05-07 19:08:15
-73.988663,40.72237,-73.846146,40.75449,2013-05-07 19:37:17
-73.938988,40.752312,-73.84848,40.757126,2013-05-08 19:18:21
-73.965866,40.754276,-73.848961,40.757648,2013-05-09 19:17:48
-73.967583,40.766212,-73.84877,40.757504,2013-05-09 19:03:53
-73.9468,40.784828,-73.846237,40.759541,2013-05-09 18:43:31
-73.98246,40.762051,-73.845139,40.758965,2013-05-10 19:03:45
-73.874611,40.77417,-73.845901,40.760456,2013-09-12 12:49:33
-73.870567,40.773792,-73.845039,40.758598,2013-09-11 18:47:05
-73.999054,40.734444,-73.844879,40.758419,2013-09-14 16:33:32
-73.978806,40.761589,-73.844444,40.757385,2013-09-10 18:41:13
-73.959229,40.781685,-73.844803,40.758194,2013-09-14 15:44:52
-73.976234,40.758179,-73.848701,40.757584,2013-09-12 13:04:30
-73.977318,40.774414,-73.844521,40.757771,2013-09-15 13:13:54
-74.015617,40.710014,-73.849373,40.757572,2013-09-10 19:06:09
-73.947266,40.775036,-73.8508,40.755997,2013-09-14 15:52:17
-73.985764,40.744343,-73.844673,40.758007,2013-09-12 13:09:52
-73.97538,40.749283,-73.844887,40.758492,2013-09-15 13:09:20
-74.005646,40.74567,-73.844742,40.758163,2013-09-15 13:11:15
-73.9823,40.769276,-73.843918,40.756523,2013-09-12 13:28:18
-73.991592,40.750095,-73.848701,40.757545,2013-09-13 19:10:09
-73.97879,40.76292,-73.848686,40.757587,2013-09-13 19:32:44
-73.963608,40.761505,-73.84465,40.75795,2013-08-06 18:51:32
-73.991402,40.74992,-73.844322,40.757343,2013-08-08 12:20:00
-73.990082,40.761936,-73.848709,40.757618,2013-08-07 18:55:56
-73.951202,40.779278,-73.845871,40.759846,2013-08-08 12:09:47
-73.986053,40.7589,-73.84874,40.757591,2013-08-08 12:05:10
-73.978226,40.766495,-73.844826,40.758327,2013-08-07 18:52:18
-73.986168,40.758751,-73.84877,40.757641,2013-04-03 19:27:08
-73.951515,40.782143,-73.845802,40.754768,2013-04-03 19:20:01
-73.982895,40.759258,-73.848808,40.758068,2013-06-08 12:41:20
-73.999214,40.680019,-73.844643,40.75795,2013-06-08 12:51:03
-73.986404,40.754116,-73.843506,40.75531,2013-06-08 13:28:36
-73.94709,40.779625,-73.844757,40.758213,2013-06-08 13:24:56
-73.979744,40.762829,-73.844673,40.75798,2013-06-08 13:03:43
-74.002853,40.706318,-73.844879,40.75848,2013-06-08 13:12:28
-73.954529,40.774006,-73.844658,40.757961,2013-06-08 13:22:51
-73.979958,40.783733,-73.845222,40.759125,2013-06-08 13:23:21
-73.989525,40.758053,-73.84874,40.757664,2013-06-09 13:02:57
-73.979362,40.762386,-73.843834,40.756477,2013-06-09 12:52:15
-73.948761,40.803493,-73.839111,40.762547,2013-06-09 13:04:03
-73.989975,40.742058,-73.844734,40.758175,2013-06-08 13:20:17
-73.994736,40.750633,-73.844704,40.75806,2013-06-09 13:22:22
-73.974373,40.791218,-73.844688,40.758091,2013-06-09 13:11:01
-73.983994,40.76207,-73.848732,40.757626,2013-08-21 13:38:13
-74.004623,40.742062,-73.846848,40.759441,2013-08-20 19:02:39
-73.956963,40.766369,-73.849297,40.757614,2013-08-21 12:50:46
-73.97068,40.75705,-73.846306,40.7547,2013-08-20 19:24:00
-73.96225,40.755524,-73.844872,40.758419,2013-08-20 18:48:52
-73.990051,40.746696,-73.846298,40.754417,2013-08-21 13:22:21
-73.945099,40.778564,-73.844872,40.758408,2013-08-20 19:17:53
-73.956436,40.721016,-73.848679,40.758133,2013-08-24 15:47:45
-73.951515,40.714138,-73.845001,40.758663,2013-08-24 16:17:17
-73.956238,40.767765,-73.846169,40.754444,2013-08-24 16:19:35
-73.92363,40.761177,-73.846329,40.759838,2013-08-25 12:50:50
-74.005287,40.728794,-73.844505,40.757568,2013-08-24 16:17:35
-73.98365,40.754593,-73.846153,40.752628,2013-08-23 19:29:44
-73.777374,40.646667,-73.848671,40.758034,2013-08-21 13:01:29
-73.956596,40.718861,-73.849312,40.757278,2013-08-24 16:17:29
-73.97155,40.795227,-73.849129,40.757347,2013-08-21 12:48:05
-73.972389,40.759418,-73.845055,40.758743,2013-08-21 13:25:33
-73.890953,40.746887,-73.846855,40.754253,2013-09-18 19:39:32
-73.979591,40.76152,-73.848488,40.758301,2013-09-19 13:13:47
-73.982895,40.76907,-73.844543,40.757587,2013-09-19 12:57:19
-73.978065,40.763016,-73.844414,40.757698,2013-09-18 19:34:31
-73.870934,40.773697,-73.844307,40.757057,2013-09-19 13:30:21
-73.788445,40.641376,-73.838531,40.756943,2013-09-27 18:55:24
-73.973274,40.74876,-73.848732,40.757671,2013-09-26 18:45:02
-73.87886,40.756199,-73.844139,40.756996,2013-09-28 16:19:07
-73.950226,40.771366,-73.845299,40.75906,2013-09-28 15:55:56
-73.946976,40.776157,-73.845795,40.759869,2013-09-28 16:34:10
-73.953476,40.767277,-73.846451,40.759701,2013-09-27 18:48:14
-73.955879,40.784637,-73.844048,40.756977,2013-09-26 19:01:47
-73.971359,40.792969,-73.844048,40.756866,2013-06-11 19:30:31
-73.911964,40.775269,-73.845184,40.759018,2013-06-11 18:44:17
-73.981178,40.760609,-73.845573,40.754997,2013-06-11 18:45:24
-73.99572,40.764557,-73.848778,40.757618,2013-06-11 19:08:19
-73.986359,40.759003,-73.844894,40.758354,2013-06-11 19:16:31
-73.872902,40.774265,-73.844948,40.75864,2013-06-13 12:50:59
-73.984772,40.748108,-73.845024,40.758667,2013-06-12 19:15:32
-73.781792,40.644753,-73.845749,40.754608,2013-06-13 13:22:31
-73.984566,40.742836,-73.843994,40.756977,2013-06-13 12:40:36
-73.977692,40.765789,-73.852028,40.752392,2013-06-13 12:50:47
-73.976463,40.788212,-73.84903,40.758026,2013-06-13 12:47:44
-73.959824,40.762341,-73.844765,40.758129,2013-06-14 18:48:39
-73.943886,40.752426,-73.850082,40.756847,2013-06-14 19:36:51
-73.97612,40.757622,-73.84745,40.754139,2013-06-14 18:43:24
-73.928932,40.80983,-73.845772,40.760544,2013-06-14 18:58:38
-73.862999,40.769096,-73.8442,40.757069,2013-06-14 19:05:55
-73.981148,40.750233,-73.845078,40.758835,2013-06-14 19:25:53
-73.977882,40.760918,-73.852745,40.759716,2013-06-15 12:54:39
-73.983498,40.72607,-73.844894,40.758446,2013-06-15 12:42:25
-73.994606,40.722855,-73.848557,40.757629,2013-05-11 13:22:42
-74.006836,40.738853,-73.846199,40.759953,2013-07-16 19:50:45
-73.993134,40.757244,-73.848831,40.757381,2013-07-16 20:21:32
-73.975098,40.732941,-73.844933,40.758526,2013-07-16 19:47:59
-74.012032,40.701939,-73.844543,40.757813,2013-07-16 20:27:37
-73.972389,40.750648,-73.844559,40.757813,2013-07-16 19:34:05
-73.987625,40.723957,-73.843849,40.755085,2013-07-16 19:37:31
-74.009399,40.710613,-73.844048,40.752007,2013-07-19 18:43:32
-73.926254,40.766144,-73.843781,40.75626,2013-07-20 13:00:01
-73.981636,40.763451,-73.844376,40.757454,2013-07-21 12:42:16
-73.973419,40.755169,-73.843941,40.756866,2013-07-16 19:53:32
-73.992607,40.723911,-73.846375,40.759495,2013-07-20 12:43:30
-73.940689,40.792969,-73.845848,40.75988,2013-07-19 19:19:52
-73.95163,40.785152,-73.843674,40.756069,2013-07-20 13:06:07
-73.844261,40.721039,-73.846016,40.754509,2013-07-19 19:10:51
-73.863663,40.769974,-73.844963,40.758327,2013-07-16 19:38:33
-74.014977,40.709621,-73.84523,40.759144,2013-04-03 18:41:00
-73.977867,40.75695,-73.84874,40.757595,2013-04-03 18:47:00
-73.970879,40.756191,-73.848747,40.757622,2013-04-03 18:53:00
-73.981056,40.741276,-73.848907,40.757416,2013-04-03 19:14:00
-73.95536,40.768696,-73.848923,40.757626,2013-04-03 18:53:00
-73.946594,40.776726,-73.848724,40.758087,2013-04-03 18:55:00
-73.949921,40.77634,-73.844856,40.758335,2013-04-03 19:29:00
-74.001328,40.73101,-73.845741,40.760513,2013-04-03 19:30:00
-73.958801,40.815247,-73.844749,40.758152,2013-04-03 19:05:00
-73.979439,40.776684,-73.844788,40.759178,2013-04-04 13:08:00
-73.981743,40.731064,-73.844978,40.75872,2013-04-04 13:01:00
-73.97142,40.758202,-73.844582,40.757835,2013-04-04 13:06:00
-73.965706,40.754887,-73.84523,40.754723,2013-04-04 13:07:00
-73.982117,40.757156,-73.845123,40.758945,2013-07-24 19:21:00
-73.982552,40.692375,-73.844879,40.758339,2013-07-24 19:19:00
-73.863708,40.769588,-73.844498,40.75761,2013-07-24 19:29:00
-74.006226,40.706841,-73.848846,40.757374,2013-07-24 19:12:00
-73.974602,40.757286,-73.84407,40.756203,2013-07-24 19:08:00
-73.97789,40.778652,-73.844627,40.757927,2013-07-25 12:04:00
-73.93248,40.736446,-73.849144,40.757706,2013-07-25 11:50:00
-73.990746,40.740219,-73.850594,40.756443,2013-07-25 11:55:00
-73.837448,40.762756,-73.839622,40.762283,2013-07-25 11:55:00
-73.976822,40.751858,-73.847908,40.753956,2013-07-25 11:56:00
-73.989693,40.739666,-73.850594,40.756752,2013-07-25 12:01:00
-73.946007,40.780216,-73.845131,40.75885,2013-07-25 11:59:00
-73.972832,40.780529,-73.845139,40.758884,2013-07-25 12:25:00
-73.995277,40.751942,-73.84919,40.757786,2013-07-25 11:43:00
-74.00174,40.735661,-73.845268,40.759155,2013-07-25 12:29:00
-73.93634,40.750137,-73.844604,40.757896,2013-07-25 12:30:00
-73.983994,40.744873,-73.844597,40.757961,2013-07-25 11:57:00
-73.95372,40.782211,-73.847557,40.758892,2013-07-25 11:59:00
-73.991737,40.750137,-73.84481,40.758282,2013-07-25 12:14:00
-73.970779,40.758785,-73.8489,40.757366,2013-07-25 11:44:00
-73.990837,40.740421,-73.848808,40.757584,2013-07-25 12:08:00
-73.946716,40.772629,-73.85054,40.756481,2013-07-25 12:04:00
-73.936104,40.750072,-73.843445,40.757137,2013-07-25 12:27:00
