07/27/13,01:05 PM,01:05 PM,Rays at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",07/27/13,07/27/13,04:05 PM,04:05 PM,FALSE,TRUE,07/27/13,12:05 PM,12:05 PM,FREE,BUSY
07/28/13,01:05 PM,01:05 PM,Rays at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",07/28/13,07/28/13,04:05 PM,04:05 PM,FALSE,TRUE,07/28/13,12:05 PM,12:05 PM,FREE,BUSY
08/09/13,07:05 PM,07:05 PM,Tigers at Yankees,Yankee Stadium,"Local TV: YES -- MLBN ----- Local Radio: WCBS 880 -- WADO 1280",08/09/13,08/09/13,10:05 PM,10:05 PM,FALSE,TRUE,08/09/13,06:05 PM,06:05 PM,FREE,BUSY
08/10/13,01:05 PM,01:05 PM,Tigers at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",08/10/13,08/10/13,04:05 PM,04:05 PM,FALSE,TRUE,08/10/13,12:05 PM,12:05 PM,FREE,BUSY
08/11/13,01:05 PM,01:05 PM,Tigers at Yankees,Yankee Stadium,"Local TV: YES -- TBS ----- Local Radio: WCBS 880 -- WADO 1280",08/11/13,08/11/13,04:05 PM,04:05 PM,FALSE,TRUE,08/11/13,12:05 PM,12:05 PM,FREE,BUSY
08/12/13,07:05 PM,07:05 PM,Angels at Yankees,Yankee Stadium,"Local TV: ESPN -- YES ----- Local Radio: WADO 1280 -- WCBS 880",08/12/13,08/12/13,10:05 PM,10:05 PM,FALSE,TRUE,08/12/13,06:05 PM,06:05 PM,FREE,BUSY
08/13/13,07:05 PM,07:05 PM,Angels at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WCBS 880",08/13/13,08/13/13,10:05 PM,10:05 PM,FALSE,TRUE,08/13/13,06:05 PM,06:05 PM,FREE,BUSY
08/14/13,07:05 PM,07:05 PM,Angels at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WCBS 880",08/14/13,08/14/13,10:05 PM,10:05 PM,FALSE,TRUE,08/14/13,06:05 PM,06:05 PM,FREE,BUSY
08/15/13,01:05 PM,01:05 PM,Angels at Yankees,Yankee Stadium,"Local TV: YES -- MLBN ----- Local Radio: WADO 1280 -- WCBS 880",08/15/13,08/15/13,04:05 PM,04:05 PM,FALSE,TRUE,08/15/13,12:05 PM,12:05 PM,FREE,BUSY
08/20/13,01:05 PM,01:05 PM,Blue Jays at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",08/20/13,08/20/13,04:05 PM,04:05 PM,FALSE,TRUE,08/20/13,12:05 PM,12:05 PM,FREE,BUSY
08/20/13,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium,"Local TV: MY9 ----- Local Radio: WCBS 880 -- WADO 1280",08/20/13,08/20/13,10:05 PM,10:05 PM,FALSE,TRUE,08/20/13,06:05 PM,06:05 PM,FREE,BUSY
08/21/13,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WCBS 880",08/21/13,08/21/13,10:05 PM,10:05 PM,FALSE,TRUE,08/21/13,06:05 PM,06:05 PM,FREE,BUSY
08/22/13,01:05 PM,01:05 PM,Blue Jays at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WCBS 880",08/22/13,08/22/13,04:05 PM,04:05 PM,FALSE,TRUE,08/22/13,12:05 PM,12:05 PM,FREE,BUSY
08/30/13,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium,"Local TV: YES -- MLBN ----- Local Radio: WCBS 880 -- WADO 1280",08/30/13,08/30/13,10:05 PM,10:05 PM,FALSE,TRUE,08/30/13,06:05 PM,06:05 PM,FREE,BUSY
08/31/13,01:05 PM,01:05 PM,Orioles at Yankees,Yankee Stadium,"Local TV: MLBN -- YES ----- Local Radio: WCBS 880 -- WADO 1280",08/31/13,08/31/13,04:05 PM,04:05 PM,FALSE,TRUE,08/31/13,12:05 PM,12:05 PM,FREE,BUSY
09/01/13,01:05 PM,01:05 PM,Orioles at Yankees,Yankee Stadium,"Local TV: YES -- TBS ----- Local Radio: WADO 1280 -- WCBS 880",09/01/13,09/01/13,04:05 PM,04:05 PM,FALSE,TRUE,09/01/13,12:05 PM,12:05 PM,FREE,BUSY
09/02/13,01:05 PM,01:05 PM,White Sox at Yankees,Yankee Stadium,"Local TV: YES -- MLBN ----- Local Radio: WADO 1280 -- WCBS 880",09/02/13,09/02/13,04:05 PM,04:05 PM,FALSE,TRUE,09/02/13,12:05 PM,12:05 PM,FREE,BUSY
09/03/13,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",09/03/13,09/03/13,10:05 PM,10:05 PM,FALSE,TRUE,09/03/13,06:05 PM,06:05 PM,FREE,BUSY
09/04/13,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",09/04/13,09/04/13,10:05 PM,10:05 PM,FALSE,TRUE,09/04/13,06:05 PM,06:05 PM,FREE,BUSY
09/05/13,07:05 PM,07:05 PM,Red Sox at Yankees,Yankee Stadium,"Local TV: MLBN -- YES ----- Local Radio: WADO 1280 -- WCBS 880",09/05/13,09/05/13,10:05 PM,10:05 PM,FALSE,TRUE,09/05/13,06:05 PM,06:05 PM,FREE,BUSY
09/06/13,07:05 PM,07:05 PM,Red Sox at Yankees,Yankee Stadium,"Local TV: YES -- MLBN ----- Local Radio: WADO 1280 -- WCBS 880",09/06/13,09/06/13,10:05 PM,10:05 PM,FALSE,TRUE,09/06/13,06:05 PM,06:05 PM,FREE,BUSY
09/07/13,01:05 PM,01:05 PM,Red Sox at Yankees,Yankee Stadium,"Local TV: FOX ----- Local Radio: WCBS 880 -- WADO 1280",09/07/13,09/07/13,04:05 PM,04:05 PM,FALSE,TRUE,09/07/13,12:05 PM,12:05 PM,FREE,BUSY
09/08/13,01:05 PM,01:05 PM,Red Sox at Yankees,Yankee Stadium,"Local TV: TBS -- YES ----- Local Radio: WCBS 880 -- WADO 1280",09/08/13,09/08/13,04:05 PM,04:05 PM,FALSE,TRUE,09/08/13,12:05 PM,12:05 PM,FREE,BUSY
09/20/13,07:05 PM,07:05 PM,Giants at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",09/20/13,09/20/13,10:05 PM,10:05 PM,FALSE,TRUE,09/20/13,06:05 PM,06:05 PM,FREE,BUSY
09/21/13,01:05 PM,01:05 PM,Giants at Yankees,Yankee Stadium,"Local TV: FOX ----- Local Radio: WADO 1280 -- WCBS 880",09/21/13,09/21/13,04:05 PM,04:05 PM,FALSE,TRUE,09/21/13,12:05 PM,12:05 PM,FREE,BUSY
09/22/13,01:05 PM,01:05 PM,Giants at Yankees,Yankee Stadium,"Local TV: YES -- TBS ----- Local Radio: WCBS 880 -- WADO 1280",09/22/13,09/22/13,04:05 PM,04:05 PM,FALSE,TRUE,09/22/13,12:05 PM,12:05 PM,FREE,BUSY
09/24/13,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium,"Local TV: MY9 ----- Local Radio: WCBS 880 -- WADO 1280",09/24/13,09/24/13,10:05 PM,10:05 PM,FALSE,TRUE,09/24/13,06:05 PM,06:05 PM,FREE,BUSY
09/25/13,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium,"Local TV: YES -- ESPN ----- Local Radio: WCBS 880 -- WADO 1280",09/25/13,09/25/13,10:05 PM,10:05 PM,FALSE,TRUE,09/25/13,06:05 PM,06:05 PM,FREE,BUSY
09/26/13,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WCBS 880",09/26/13,09/26/13,10:05 PM,10:05 PM,FALSE,TRUE,09/26/13,06:05 PM,06:05 PM,FREE,BUSY
