nta_code,nta_name,hour_of_day,pickups,dropoffs
BX29,Spuyten Duyvil-Kingsbridge,0,224,4627
QN08,St. Albans,23,33,809
QN08,St. Albans,22,18,796
QN08,St. Albans,21,19,758
QN08,St. Albans,20,33,667
QN08,St. Albans,19,27,641
QN08,St. Albans,18,21,543
QN08,St. Albans,17,21,518
QN08,St. Albans,16,19,627
QN08,St. Albans,15,23,577
QN08,St. Albans,14,16,502
QN08,St. Albans,13,19,417
QN08,St. Albans,12,12,408
QN08,St. Albans,11,13,491
QN08,St. Albans,10,20,380
QN08,St. Albans,9,14,368
QN08,St. Albans,8,27,331
QN08,St. Albans,7,66,269
QN08,St. Albans,6,44,302
QN08,St. Albans,5,7,217
QN08,St. Albans,4,24,258
QN08,St. Albans,3,22,272
QN08,St. Albans,2,13,387
QN08,St. Albans,1,28,695
QN08,St. Albans,0,27,880
SI37,Stapleton-Rosebank,23,5,262
SI37,Stapleton-Rosebank,22,11,282
SI37,Stapleton-Rosebank,21,15,309
SI37,Stapleton-Rosebank,20,6,171
SI37,Stapleton-Rosebank,19,4,107
SI37,Stapleton-Rosebank,18,3,97
SI37,Stapleton-Rosebank,17,5,63
SI37,Stapleton-Rosebank,16,8,76
SI37,Stapleton-Rosebank,15,10,66
SI37,Stapleton-Rosebank,14,20,99
SI37,Stapleton-Rosebank,13,14,81
SI37,Stapleton-Rosebank,12,14,50
SI37,Stapleton-Rosebank,11,14,55
SI37,Stapleton-Rosebank,10,9,65
SI37,Stapleton-Rosebank,9,11,59
SI37,Stapleton-Rosebank,8,9,77
SI37,Stapleton-Rosebank,7,12,51
SI37,Stapleton-Rosebank,6,7,53
SI37,Stapleton-Rosebank,5,13,75
SI37,Stapleton-Rosebank,4,9,122
SI37,Stapleton-Rosebank,3,8,127
SI37,Stapleton-Rosebank,2,13,154
SI37,Stapleton-Rosebank,1,14,197
SI37,Stapleton-Rosebank,0,12,203
BK93,Starrett City,23,11,313
BK93,Starrett City,22,10,237
BK93,Starrett City,21,8,232
BK93,Starrett City,20,7,232
BK93,Starrett City,19,7,253
BK93,Starrett City,18,7,205
BK93,Starrett City,17,3,134
BK93,Starrett City,16,8,164
BK93,Starrett City,15,6,161
BK93,Starrett City,14,12,171
BK93,Starrett City,13,2,140
BK93,Starrett City,12,6,123
BK93,Starrett City,11,6,106
BK93,Starrett City,10,9,117
BK93,Starrett City,9,6,116
BK93,Starrett City,7,1,83
BK93,Starrett City,6,4,73
BK93,Starrett City,5,7,112
BK93,Starrett City,4,10,129
BK93,Starrett City,3,10,172
BK93,Starrett City,2,7,179
BK93,Starrett City,1,5,236
BK93,Starrett City,0,8,324
QN72,Steinway,23,7755,37438
QN72,Steinway,22,6192,30470
QN72,Steinway,21,5133,24627
QN72,Steinway,20,4345,18448
QN72,Steinway,19,4017,14964
QN72,Steinway,18,4161,12124
QN72,Steinway,17,3898,9343
QN72,Steinway,16,3744,8479
QN72,Steinway,15,4102,8644
QN72,Steinway,14,4777,8341
QN72,Steinway,13,4741,7566
QN72,Steinway,12,4862,7224
QN72,Steinway,11,5515,6986
QN72,Steinway,10,6969,7292
QN72,Steinway,9,9254,7820
QN72,Steinway,8,13527,9366
QN72,Steinway,7,14163,9064
QN72,Steinway,6,10270,8553
QN72,Steinway,5,5757,10825
QN72,Steinway,4,5136,20941
QN72,Steinway,3,4506,24440
QN72,Steinway,2,5899,31293
QN72,Steinway,1,7465,38710
QN72,Steinway,0,8511,42001
BK35,Stuyvesant Heights,23,2048,16563
BK35,Stuyvesant Heights,22,1399,12857
BK35,Stuyvesant Heights,21,986,9951
BK35,Stuyvesant Heights,20,669,7089
BK35,Stuyvesant Heights,19,498,5298
BK35,Stuyvesant Heights,18,346,4079
BK35,Stuyvesant Heights,17,244,2735
BK35,Stuyvesant Heights,16,182,2226
BK35,Stuyvesant Heights,15,202,2263
BK35,Stuyvesant Heights,14,211,2078
BK35,Stuyvesant Heights,13,166,1793
BK35,Stuyvesant Heights,12,197,1716
BK35,Stuyvesant Heights,11,183,1527
BK35,Stuyvesant Heights,10,148,1293
BK35,Stuyvesant Heights,9,183,1244
BK35,Stuyvesant Heights,8,212,1295
BK35,Stuyvesant Heights,7,238,1735
BK35,Stuyvesant Heights,6,353,2979
BK35,Stuyvesant Heights,5,524,5815
BK35,Stuyvesant Heights,4,1385,13328
BK35,Stuyvesant Heights,3,1847,14983
BK35,Stuyvesant Heights,2,2415,17992
BK35,Stuyvesant Heights,1,2626,20784
BK35,Stuyvesant Heights,0,2567,20651
MN50,Stuyvesant Town-Cooper Village,23,27391,56433
MN50,Stuyvesant Town-Cooper Village,22,28462,65415
MN50,Stuyvesant Town-Cooper Village,21,28539,64289
MN50,Stuyvesant Town-Cooper Village,20,31550,59174
MN50,Stuyvesant Town-Cooper Village,19,34852,53674
MN50,Stuyvesant Town-Cooper Village,18,31506,48079
MN50,Stuyvesant Town-Cooper Village,17,23505,35024
MN50,Stuyvesant Town-Cooper Village,16,17276,26245
MN50,Stuyvesant Town-Cooper Village,15,22060,26207
MN50,Stuyvesant Town-Cooper Village,14,25763,23520
MN50,Stuyvesant Town-Cooper Village,13,28660,20080
MN50,Stuyvesant Town-Cooper Village,12,32439,19027
MN50,Stuyvesant Town-Cooper Village,11,35656,15363
MN50,Stuyvesant Town-Cooper Village,10,40453,12241
MN50,Stuyvesant Town-Cooper Village,9,31734,9516
MN50,Stuyvesant Town-Cooper Village,8,28636,9402
MN50,Stuyvesant Town-Cooper Village,7,36598,8534
MN50,Stuyvesant Town-Cooper Village,6,30189,6059
MN50,Stuyvesant Town-Cooper Village,5,13410,5810
MN50,Stuyvesant Town-Cooper Village,4,7651,12756
MN50,Stuyvesant Town-Cooper Village,3,6676,20187
MN50,Stuyvesant Town-Cooper Village,2,8812,26654
MN50,Stuyvesant Town-Cooper Village,1,13572,33117
MN50,Stuyvesant Town-Cooper Village,0,20962,43412
BK34,Sunset Park East,23,213,3986
BK34,Sunset Park East,22,121,3132
BK34,Sunset Park East,21,101,2439
BK34,Sunset Park East,20,82,1693
BK34,Sunset Park East,19,69,1318
BK34,Sunset Park East,18,61,1010
BK34,Sunset Park East,17,67,721
BK34,Sunset Park East,16,60,650
BK34,Sunset Park East,15,75,628
BK34,Sunset Park East,14,84,671
BK34,Sunset Park East,13,78,619
BK34,Sunset Park East,12,62,628
BK34,Sunset Park East,11,67,589
BK34,Sunset Park East,10,75,552
BK34,Sunset Park East,9,137,609
BK34,Sunset Park East,8,160,732
BK34,Sunset Park East,7,102,593
BK34,Sunset Park East,6,82,796
BK34,Sunset Park East,5,89,1289
BK34,Sunset Park East,4,162,2612
BK34,Sunset Park East,3,157,2785
BK34,Sunset Park East,2,204,3387
BK34,Sunset Park East,1,223,4289
BK34,Sunset Park East,0,223,4653
BK32,Sunset Park West,23,1557,12140
BK32,Sunset Park West,22,1141,9601
BK32,Sunset Park West,21,871,7749
BK32,Sunset Park West,20,727,6048
BK32,Sunset Park West,19,756,4599
BK32,Sunset Park West,18,680,3532
BK32,Sunset Park West,17,598,2480
BK32,Sunset Park West,16,443,2274
BK32,Sunset Park West,15,432,2568
BK32,Sunset Park West,14,391,2353
BK32,Sunset Park West,13,389,2185
BK32,Sunset Park West,12,499,2157
BK32,Sunset Park West,11,528,2044
BK32,Sunset Park West,10,670,2001
BK32,Sunset Park West,9,719,2066
BK32,Sunset Park West,8,960,1962
BK32,Sunset Park West,7,1142,1877
BK32,Sunset Park West,6,906,2123
BK32,Sunset Park West,5,559,3335
BK32,Sunset Park West,4,830,6866
BK32,Sunset Park West,3,975,8566
BK32,Sunset Park West,2,1394,11174
BK32,Sunset Park West,1,1772,13515
BK32,Sunset Park West,0,1973,14016
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,23,23,282
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,22,16,250
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,21,17,248
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,20,13,164
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,19,14,145
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,18,59,182
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,17,80,161
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,16,92,159
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,15,81,155
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,14,91,163
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,13,92,149
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,12,95,149
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,11,85,146
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,10,95,143
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,9,119,172
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,8,135,186
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,7,154,170
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,6,23,61
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5,3,35
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,4,7,99
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3,6,135
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,2,7,172
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,1,5,186
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0,4,225
MN19,Turtle Bay-East Midtown,23,511041,449041
MN19,Turtle Bay-East Midtown,22,658076,547671
MN19,Turtle Bay-East Midtown,21,760707,561909
MN19,Turtle Bay-East Midtown,20,771553,569621
MN19,Turtle Bay-East Midtown,19,788778,603801
MN19,Turtle Bay-East Midtown,18,767059,590142
MN19,Turtle Bay-East Midtown,17,600434,465959
MN19,Turtle Bay-East Midtown,16,422548,427398
MN19,Turtle Bay-East Midtown,15,513837,510292
MN19,Turtle Bay-East Midtown,14,577149,540060
MN19,Turtle Bay-East Midtown,13,575311,527844
MN19,Turtle Bay-East Midtown,12,603980,559042
MN19,Turtle Bay-East Midtown,11,579485,534419
MN19,Turtle Bay-East Midtown,10,553239,591039
MN19,Turtle Bay-East Midtown,9,596633,703881
MN19,Turtle Bay-East Midtown,8,600876,705842
MN19,Turtle Bay-East Midtown,7,428576,556565
MN19,Turtle Bay-East Midtown,6,205767,239517
MN19,Turtle Bay-East Midtown,5,89927,75454
MN19,Turtle Bay-East Midtown,4,79766,72043
MN19,Turtle Bay-East Midtown,3,101558,107065
MN19,Turtle Bay-East Midtown,2,155206,151602
MN19,Turtle Bay-East Midtown,1,235612,222906
MN19,Turtle Bay-East Midtown,0,356932,323188
BX36,University Heights-Morris Heights,23,148,1927
BX36,University Heights-Morris Heights,22,141,1598
BX36,University Heights-Morris Heights,21,139,1336
BX36,University Heights-Morris Heights,20,132,1256
BX36,University Heights-Morris Heights,19,135,1009
BX36,University Heights-Morris Heights,18,178,796
BX36,University Heights-Morris Heights,17,203,613
BX36,University Heights-Morris Heights,16,119,551
BX36,University Heights-Morris Heights,15,93,620
BX36,University Heights-Morris Heights,14,85,601
BX36,University Heights-Morris Heights,13,66,554
BX36,University Heights-Morris Heights,12,87,533
BX36,University Heights-Morris Heights,11,118,593
BX36,University Heights-Morris Heights,10,143,539
BX36,University Heights-Morris Heights,9,177,592
BX36,University Heights-Morris Heights,8,217,723
BX36,University Heights-Morris Heights,7,256,891
BX36,University Heights-Morris Heights,6,138,529
BX36,University Heights-Morris Heights,5,144,835
BX36,University Heights-Morris Heights,4,185,1518
BX36,University Heights-Morris Heights,3,130,1474
BX36,University Heights-Morris Heights,2,124,1599
BX36,University Heights-Morris Heights,1,149,1797
BX36,University Heights-Morris Heights,0,153,2130
MN40,Upper East Side-Carnegie Hill,23,283593,312495
MN40,Upper East Side-Carnegie Hill,22,418166,439655
MN40,Upper East Side-Carnegie Hill,21,502394,479754
MN40,Upper East Side-Carnegie Hill,20,583948,538880
MN40,Upper East Side-Carnegie Hill,19,730740,695191
MN40,Upper East Side-Carnegie Hill,18,843563,757714
MN40,Upper East Side-Carnegie Hill,17,770572,640334
MN40,Upper East Side-Carnegie Hill,16,627038,617853
MN40,Upper East Side-Carnegie Hill,15,769176,758764
MN40,Upper East Side-Carnegie Hill,14,769678,741536
MN40,Upper East Side-Carnegie Hill,13,724979,727063
MN40,Upper East Side-Carnegie Hill,12,751704,781587
MN40,Upper East Side-Carnegie Hill,11,693329,726954
MN40,Upper East Side-Carnegie Hill,10,658812,674866
MN40,Upper East Side-Carnegie Hill,9,680695,582915
MN40,Upper East Side-Carnegie Hill,8,727163,556595
MN40,Upper East Side-Carnegie Hill,7,539382,371037
MN40,Upper East Side-Carnegie Hill,6,212672,144851
MN40,Upper East Side-Carnegie Hill,5,65929,51445
MN40,Upper East Side-Carnegie Hill,4,30331,39054
MN40,Upper East Side-Carnegie Hill,3,29721,55875
MN40,Upper East Side-Carnegie Hill,2,47697,80750
MN40,Upper East Side-Carnegie Hill,1,90328,118609
MN40,Upper East Side-Carnegie Hill,0,171759,193727
MN12,Upper West Side,23,263182,385059
MN12,Upper West Side,22,342284,486626
MN12,Upper West Side,21,372579,517987
MN12,Upper West Side,20,412674,542403
MN12,Upper West Side,19,514588,603849
MN12,Upper West Side,18,550971,601889
MN12,Upper West Side,17,483665,480965
MN12,Upper West Side,16,406177,419302
MN12,Upper West Side,15,475247,464649
MN12,Upper West Side,14,457687,414762
MN12,Upper West Side,13,442474,379721
MN12,Upper West Side,12,459219,382951
MN12,Upper West Side,11,441116,344288
MN12,Upper West Side,10,437496,302851
MN12,Upper West Side,9,386598,239241
MN12,Upper West Side,8,409962,254035
MN12,Upper West Side,7,342716,157983
MN12,Upper West Side,6,189881,62567
MN12,Upper West Side,5,76494,38584
MN12,Upper West Side,4,48014,57738
MN12,Upper West Side,3,49353,84717
MN12,Upper West Side,2,76411,125877
MN12,Upper West Side,1,120003,184754
MN12,Upper West Side,0,186779,275003
BX28,Van Cortlandt Village,23,79,2275
BX28,Van Cortlandt Village,22,66,1934
BX28,Van Cortlandt Village,21,43,1517
BX28,Van Cortlandt Village,20,46,1221
BX28,Van Cortlandt Village,19,47,1018
BX28,Van Cortlandt Village,18,29,740
BX28,Van Cortlandt Village,17,25,532
BX28,Van Cortlandt Village,16,37,477
BX28,Van Cortlandt Village,15,47,523
BX28,Van Cortlandt Village,14,36,538
BX28,Van Cortlandt Village,13,35,487
BX28,Van Cortlandt Village,12,20,423
BX28,Van Cortlandt Village,11,30,394
BX28,Van Cortlandt Village,10,27,379
BX28,Van Cortlandt Village,9,49,431
BX28,Van Cortlandt Village,8,67,548
BX28,Van Cortlandt Village,7,60,545
BX28,Van Cortlandt Village,6,39,479
BX28,Van Cortlandt Village,5,65,768
BX28,Van Cortlandt Village,4,76,1525
BX28,Van Cortlandt Village,3,64,1496
BX28,Van Cortlandt Village,2,77,1912
BX28,Van Cortlandt Village,1,60,1990
BX28,Van Cortlandt Village,0,80,2325
BX37,Van Nest-Morris Park-Westchester Square,23,63,945
BX37,Van Nest-Morris Park-Westchester Square,22,69,887
BX37,Van Nest-Morris Park-Westchester Square,21,58,762
BX37,Van Nest-Morris Park-Westchester Square,20,59,592
BX37,Van Nest-Morris Park-Westchester Square,19,62,532
BX37,Van Nest-Morris Park-Westchester Square,18,59,404
BX37,Van Nest-Morris Park-Westchester Square,17,66,348
BX37,Van Nest-Morris Park-Westchester Square,16,53,304
BX37,Van Nest-Morris Park-Westchester Square,15,48,385
BX37,Van Nest-Morris Park-Westchester Square,14,56,396
BX37,Van Nest-Morris Park-Westchester Square,13,55,398
BX37,Van Nest-Morris Park-Westchester Square,12,61,371
BX37,Van Nest-Morris Park-Westchester Square,11,83,473
BX37,Van Nest-Morris Park-Westchester Square,10,65,516
BX37,Van Nest-Morris Park-Westchester Square,9,84,623
BX37,Van Nest-Morris Park-Westchester Square,8,76,600
BX37,Van Nest-Morris Park-Westchester Square,7,96,495
BX37,Van Nest-Morris Park-Westchester Square,6,62,405
BX37,Van Nest-Morris Park-Westchester Square,5,50,433
BX37,Van Nest-Morris Park-Westchester Square,4,50,719
BX37,Van Nest-Morris Park-Westchester Square,3,50,659
BX37,Van Nest-Morris Park-Westchester Square,2,74,915
BX37,Van Nest-Morris Park-Westchester Square,1,55,967
BX37,Van Nest-Morris Park-Westchester Square,0,60,1000
MN35,Washington Heights North,23,2783,29196
MN35,Washington Heights North,22,2491,27749
MN35,Washington Heights North,21,1965,24383
MN35,Washington Heights North,20,1700,20169
MN35,Washington Heights North,19,1481,15083
MN35,Washington Heights North,18,1262,10709
MN35,Washington Heights North,17,902,7728
MN35,Washington Heights North,16,740,7216
MN35,Washington Heights North,15,935,7771
MN35,Washington Heights North,14,1013,7457
MN35,Washington Heights North,13,1015,6867
MN35,Washington Heights North,12,978,6429
MN35,Washington Heights North,11,881,5869
MN35,Washington Heights North,10,758,5044
MN35,Washington Heights North,9,905,4775
MN35,Washington Heights North,8,1123,3958
MN35,Washington Heights North,7,797,3255
MN35,Washington Heights North,6,412,2652
MN35,Washington Heights North,5,413,4311
MN35,Washington Heights North,4,966,8878
MN35,Washington Heights North,3,910,11195
MN35,Washington Heights North,2,1370,16152
MN35,Washington Heights North,1,1956,21601
MN35,Washington Heights North,0,2522,27154
MN36,Washington Heights South,23,8569,40925
MN36,Washington Heights South,22,8084,34951
MN36,Washington Heights South,21,7490,30331
MN36,Washington Heights South,20,7355,26321
MN36,Washington Heights South,19,7705,22741
MN36,Washington Heights South,18,7447,18769
MN36,Washington Heights South,17,6636,13803
MN36,Washington Heights South,16,5686,13558
MN36,Washington Heights South,15,7235,15717
MN36,Washington Heights South,14,7819,16614
MN36,Washington Heights South,13,8168,17010
MN36,Washington Heights South,12,8388,17092
MN36,Washington Heights South,11,8230,17093
MN36,Washington Heights South,10,7933,18022
MN36,Washington Heights South,9,9708,20676
MN36,Washington Heights South,8,10287,23875
MN36,Washington Heights South,7,7922,25776
MN36,Washington Heights South,6,4396,20551
MN36,Washington Heights South,5,2531,13608
MN36,Washington Heights South,4,3184,20909
MN36,Washington Heights South,3,3157,24254
MN36,Washington Heights South,2,4273,30415
MN36,Washington Heights South,1,6068,37330
MN36,Washington Heights South,0,8052,41830
BK23,West Brighton,23,11,559
BK23,West Brighton,22,12,585
BK23,West Brighton,21,7,519
BK23,West Brighton,20,13,436
BK23,West Brighton,19,17,422
BK23,West Brighton,18,9,449
BK23,West Brighton,17,11,221
BK23,West Brighton,16,19,226
BK23,West Brighton,15,15,277
BK23,West Brighton,14,16,264
BK23,West Brighton,13,8,223
BK23,West Brighton,12,8,192
BK23,West Brighton,11,11,163
BK23,West Brighton,10,11,132
BK23,West Brighton,9,10,137
BK23,West Brighton,8,15,164
BK23,West Brighton,7,10,121
BK23,West Brighton,6,19,153
BK23,West Brighton,5,12,187
BK23,West Brighton,4,23,303
BK23,West Brighton,3,8,285
BK23,West Brighton,2,11,346
BK23,West Brighton,1,11,418
BK23,West Brighton,0,12,540
BX63,West Concourse,23,572,2870
BX63,West Concourse,22,654,2418
BX63,West Concourse,21,517,2263
BX63,West Concourse,20,475,2473
BX63,West Concourse,19,550,3252
BX63,West Concourse,18,741,3323
BX63,West Concourse,17,1146,1786
BX63,West Concourse,16,556,1401
BX63,West Concourse,15,482,1643
BX63,West Concourse,14,433,1653
BX63,West Concourse,13,440,2293
BX63,West Concourse,12,462,3275
BX63,West Concourse,11,450,2461
BX63,West Concourse,10,434,2269
BX63,West Concourse,9,516,2224
BX63,West Concourse,8,896,1877
BX63,West Concourse,7,936,1394
BX63,West Concourse,6,581,1152
BX63,West Concourse,5,441,1175
BX63,West Concourse,4,404,1938
BX63,West Concourse,3,359,1974
BX63,West Concourse,2,372,2270
BX63,West Concourse,1,461,2650
BX63,West Concourse,0,518,3075
BX08,West Farms-Bronx River,23,57,1060
BX08,West Farms-Bronx River,22,45,825
BX08,West Farms-Bronx River,21,47,738
BX08,West Farms-Bronx River,20,57,663
BX08,West Farms-Bronx River,19,46,554
BX08,West Farms-Bronx River,18,45,494
BX08,West Farms-Bronx River,17,41,263
BX08,West Farms-Bronx River,16,43,297
BX08,West Farms-Bronx River,15,41,308
BX08,West Farms-Bronx River,14,48,319
BX08,West Farms-Bronx River,13,39,268
BX08,West Farms-Bronx River,12,41,240
BX08,West Farms-Bronx River,11,57,262
BX08,West Farms-Bronx River,10,55,260
BX08,West Farms-Bronx River,9,44,255
BX08,West Farms-Bronx River,8,52,251
BX08,West Farms-Bronx River,7,40,231
BX08,West Farms-Bronx River,6,43,336
BX08,West Farms-Bronx River,5,38,613
BX08,West Farms-Bronx River,4,57,873
BX08,West Farms-Bronx River,3,53,918
BX08,West Farms-Bronx River,2,49,1013
BX08,West Farms-Bronx River,1,49,1062
BX08,West Farms-Bronx River,0,56,1172
SI22,West New Brighton-New Brighton-St. George,23,10,269
SI22,West New Brighton-New Brighton-St. George,22,6,253
SI22,West New Brighton-New Brighton-St. George,21,9,150
SI22,West New Brighton-New Brighton-St. George,20,7,133
SI22,West New Brighton-New Brighton-St. George,19,10,115
SI22,West New Brighton-New Brighton-St. George,18,12,97
SI22,West New Brighton-New Brighton-St. George,17,10,64
SI22,West New Brighton-New Brighton-St. George,16,4,42
SI22,West New Brighton-New Brighton-St. George,15,3,78
SI22,West New Brighton-New Brighton-St. George,14,5,71
SI22,West New Brighton-New Brighton-St. George,13,4,47
SI22,West New Brighton-New Brighton-St. George,12,9,61
SI22,West New Brighton-New Brighton-St. George,11,10,57
SI22,West New Brighton-New Brighton-St. George,10,7,48
SI22,West New Brighton-New Brighton-St. George,9,5,53
SI22,West New Brighton-New Brighton-St. George,8,9,80
SI22,West New Brighton-New Brighton-St. George,7,4,44
SI22,West New Brighton-New Brighton-St. George,6,5,54
SI22,West New Brighton-New Brighton-St. George,5,5,66
SI22,West New Brighton-New Brighton-St. George,4,7,135
SI22,West New Brighton-New Brighton-St. George,3,10,148
SI22,West New Brighton-New Brighton-St. George,2,9,183
SI22,West New Brighton-New Brighton-St. George,1,12,209
SI22,West New Brighton-New Brighton-St. George,0,4,214
MN23,West Village,23,819200,627226
MN23,West Village,22,846790,702367
MN23,West Village,21,842719,806195
MN23,West Village,20,793076,914571
MN23,West Village,19,759560,904916
MN23,West Village,18,652953,722032
MN23,West Village,17,491912,474549
MN23,West Village,16,387934,392455
MN23,West Village,15,456192,443452
MN23,West Village,14,476216,457937
MN23,West Village,13,461490,466052
MN23,West Village,12,448831,480105
MN23,West Village,11,414175,408438
MN23,West Village,10,426487,376056
MN23,West Village,9,498334,349274
MN23,West Village,8,417393,266777
MN23,West Village,7,334079,136555
MN23,West Village,6,202171,67481
MN23,West Village,5,108868,44180
MN23,West Village,4,206049,86478
MN23,West Village,3,360563,154468
MN23,West Village,2,491696,244893
MN23,West Village,1,604721,368479
MN23,West Village,0,729437,520984
BX59,Westchester-Unionport,23,148,1047
BX59,Westchester-Unionport,22,167,1040
BX59,Westchester-Unionport,21,184,872
BX59,Westchester-Unionport,20,202,828
BX59,Westchester-Unionport,19,219,701
BX59,Westchester-Unionport,18,242,653
BX59,Westchester-Unionport,17,216,418
BX59,Westchester-Unionport,16,194,423
BX59,Westchester-Unionport,15,198,443
BX59,Westchester-Unionport,14,201,485
BX59,Westchester-Unionport,13,159,404
BX59,Westchester-Unionport,12,163,413
BX59,Westchester-Unionport,11,224,455
BX59,Westchester-Unionport,10,214,528
BX59,Westchester-Unionport,9,209,552
BX59,Westchester-Unionport,8,236,549
BX59,Westchester-Unionport,7,183,376
BX59,Westchester-Unionport,6,121,344
BX59,Westchester-Unionport,5,72,428
BX59,Westchester-Unionport,4,77,727
BX59,Westchester-Unionport,3,69,750
BX59,Westchester-Unionport,2,109,865
BX59,Westchester-Unionport,1,105,985
BX59,Westchester-Unionport,0,139,1101
SI07,Westerleigh,23,12,227
SI07,Westerleigh,22,12,262
SI07,Westerleigh,21,14,243
SI07,Westerleigh,20,15,156
SI07,Westerleigh,19,8,76
SI07,Westerleigh,18,16,67
SI07,Westerleigh,17,12,47
SI07,Westerleigh,16,5,29
SI07,Westerleigh,15,7,52
SI07,Westerleigh,14,8,53
SI07,Westerleigh,13,7,36
SI07,Westerleigh,12,10,48
SI07,Westerleigh,11,16,56
SI07,Westerleigh,10,14,58
SI07,Westerleigh,9,9,37
SI07,Westerleigh,8,16,42
SI07,Westerleigh,7,9,29
SI07,Westerleigh,6,1,37
SI07,Westerleigh,5,3,52
SI07,Westerleigh,4,5,86
SI07,Westerleigh,3,11,122
SI07,Westerleigh,2,17,171
SI07,Westerleigh,1,18,227
SI07,Westerleigh,0,9,220
QN49,Whitestone,23,39,1427
QN49,Whitestone,22,37,1537
QN49,Whitestone,21,48,1334
QN49,Whitestone,20,25,958
QN49,Whitestone,19,44,1011
QN49,Whitestone,18,35,893
QN49,Whitestone,17,28,777
QN49,Whitestone,16,25,809
QN49,Whitestone,15,47,815
QN49,Whitestone,14,36,826
QN49,Whitestone,13,25,734
QN49,Whitestone,12,22,565
QN49,Whitestone,11,33,529
QN49,Whitestone,10,20,524
QN49,Whitestone,9,33,480
QN49,Whitestone,8,28,484
QN49,Whitestone,7,28,337
QN49,Whitestone,6,28,309
QN49,Whitestone,5,24,289
QN49,Whitestone,4,24,486
QN49,Whitestone,3,43,645
QN49,Whitestone,2,35,728
QN49,Whitestone,1,52,994
QN49,Whitestone,0,40,1247
BX44,Williamsbridge-Olinville,23,39,897
BX44,Williamsbridge-Olinville,22,31,837
BX44,Williamsbridge-Olinville,21,33,782
BX44,Williamsbridge-Olinville,20,20,588
BX44,Williamsbridge-Olinville,19,25,483
BX44,Williamsbridge-Olinville,18,24,415
BX44,Williamsbridge-Olinville,17,31,341
BX44,Williamsbridge-Olinville,16,36,303
BX44,Williamsbridge-Olinville,15,18,272
BX44,Williamsbridge-Olinville,14,30,316
BX44,Williamsbridge-Olinville,13,21,267
BX44,Williamsbridge-Olinville,12,15,258
BX44,Williamsbridge-Olinville,11,12,251
BX44,Williamsbridge-Olinville,10,24,250
BX44,Williamsbridge-Olinville,9,23,267
BX44,Williamsbridge-Olinville,8,27,272
BX44,Williamsbridge-Olinville,7,20,258
BX44,Williamsbridge-Olinville,6,24,278
BX44,Williamsbridge-Olinville,5,27,447
BX44,Williamsbridge-Olinville,4,52,673
BX44,Williamsbridge-Olinville,3,53,670
BX44,Williamsbridge-Olinville,2,34,733
BX44,Williamsbridge-Olinville,1,43,876
BX44,Williamsbridge-Olinville,0,36,953
BK72,Williamsburg,23,2178,4785
BK72,Williamsburg,22,1554,4337
BK72,Williamsburg,21,1177,3840
BK72,Williamsburg,20,1021,3243
BK72,Williamsburg,19,868,2952
BK72,Williamsburg,18,641,2870
BK72,Williamsburg,17,434,2259
BK72,Williamsburg,16,330,2343
BK72,Williamsburg,15,461,2772
BK72,Williamsburg,14,397,2765
BK72,Williamsburg,13,370,2388
BK72,Williamsburg,12,370,2235
BK72,Williamsburg,11,324,1855
BK72,Williamsburg,10,263,1288
BK72,Williamsburg,9,214,998
BK72,Williamsburg,8,193,808
BK72,Williamsburg,7,183,815
BK72,Williamsburg,6,266,737
BK72,Williamsburg,5,423,992
BK72,Williamsburg,4,1280,2172
BK72,Williamsburg,3,1771,2836
BK72,Williamsburg,2,2178,3583
BK72,Williamsburg,1,2537,4448
BK72,Williamsburg,0,2478,4832
BK40,Windsor Terrace,23,814,10464
BK40,Windsor Terrace,22,625,9599
BK40,Windsor Terrace,21,463,8029
